match_id,date,player_1,player_2,player_1_sets_won,player_2_sets_won,winner,total_sets,set_1_player_1,set_1_player_2,set_2_player_1,set_2_player_2,set_3_player_1,set_3_player_2,set_4_player_1,set_4_player_2,set_5_player_1,set_5_player_2,player_1_clean,player_2_clean,player_1_elo,player_2_elo,elo_diff,p1_win_rate_last5,p2_win_rate_last5,p1_head_to_head_wins,p2_head_to_head_wins,p1_head_to_head_win_ratio,p1_streak,p2_streak,p1_form_volatility,p2_form_volatility,player_1_wins,elo_difference_category
102,2025-12-19,Mateusz Szczepanski,Sebastian Szostok,2,3,Sebastian Szostok,5,11.0,4.0,2.0,11.0,2.0,11.0,11.0,5.0,5.0,11.0,Mateusz Szczepanski,Sebastian Szostok,542.0,613.0,-71.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,-100/-50
104,2025-12-19,Piotr Szafranek,Bartlomiej Mleczko,3,2,Piotr Szafranek,5,11.0,7.0,4.0,11.0,11.0,9.0,6.0,11.0,13.0,11.0,Piotr Szafranek,Bartlomiej Mleczko,872.0,808.0,64.0,0.75,0.6,0.0,0.0,0.0,2.0,1.0,0.4330127018922193,0.48989794855663565,1,50/100
106,2025-12-19,Bartlomiej Wisniewski,Michal Wojewodka,3,0,Bartlomiej Wisniewski,3,11.0,6.0,11.0,5.0,11.0,3.0,,,,,Bartlomiej Wisniewski,Michal Wojewodka,746.0,695.0,51.0,0.6,0.4,0.0,0.0,0.0,-2.0,-2.0,0.48989794855663565,0.48989794855663565,1,50/100
107,2025-12-19,Karol Strowski,Krzysztof Niemiec,1,3,Krzysztof Niemiec,4,4.0,11.0,11.0,7.0,4.0,11.0,9.0,11.0,,,Karol Strowski,Krzysztof Niemiec,1049.0,813.0,236.0,0.6,0.2,0.0,0.0,0.0,2.0,-1.0,0.48989794855663565,0.4,0,>200
108,2025-12-19,Dariusz Szlubowski,Dawid Kotwica,3,2,Dariusz Szlubowski,5,9.0,11.0,6.0,11.0,11.0,4.0,12.0,10.0,11.0,5.0,Dariusz Szlubowski,Dawid Kotwica,814.0,784.0,30.0,0.0,0.75,0.0,0.0,0.0,-4.0,1.0,0.0,0.4330127018922193,1,0/50
109,2025-12-19,Maciej Makajew,Wojciech Gluszek,3,1,Maciej Makajew,4,11.0,8.0,8.0,11.0,11.0,8.0,12.0,10.0,,,Maciej Makajew,Wojciech Gluszek,892.0,745.0,147.0,0.8,0.6,0.0,0.0,0.0,-1.0,3.0,0.4,0.48989794855663565,1,100/200
110,2025-12-19,Jan Zandecki,Artur Daniel,3,1,Jan Zandecki,4,12.0,10.0,11.0,7.0,10.0,12.0,11.0,6.0,,,Jan Zandecki,Artur Daniel,1173.0,1060.0,113.0,0.5,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,1,100/200
113,2025-12-19,Krzysztof Marcinowski,Michal Krzyzanowski,1,3,Michal Krzyzanowski,4,9.0,11.0,12.0,10.0,7.0,11.0,16.0,18.0,,,Krzysztof Marcinowski,Michal Krzyzanowski,860.0,1089.0,-229.0,0.2,0.75,0.0,0.0,0.0,1.0,3.0,0.4,0.4330127018922193,0,<-200
114,2025-12-19,Bartlomiej Mleczko,Jakub Witkowski,3,2,Bartlomiej Mleczko,5,11.0,6.0,9.0,11.0,18.0,16.0,9.0,11.0,11.0,5.0,Bartlomiej Mleczko,Jakub Witkowski,808.0,910.0,-102.0,0.4,0.6,0.0,0.0,0.0,-1.0,1.0,0.48989794855663565,0.48989794855663565,1,-200/-100
115,2025-12-19,Michal Natkaniec,Pawel Chojnacki,1,3,Pawel Chojnacki,4,12.0,10.0,8.0,11.0,8.0,11.0,9.0,11.0,,,Michal Natkaniec,Pawel Chojnacki,455.0,527.0,-72.0,0.25,0.6,0.0,0.0,0.0,-2.0,1.0,0.4330127018922193,0.48989794855663565,0,-100/-50
116,2025-12-19,Mateusz Golebiowski,Adrian Spychala,3,1,Mateusz Golebiowski,4,11.0,5.0,11.0,3.0,9.0,11.0,11.0,5.0,,,Mateusz Golebiowski,Adrian Spychala,1248.0,1034.0,214.0,1.0,0.5,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,1,>200
117,2025-12-19,Mateusz Szczepanski,Krzysztof Hetnar,0,3,Krzysztof Hetnar,3,4.0,11.0,9.0,11.0,7.0,11.0,,,,,Mateusz Szczepanski,Krzysztof Hetnar,542.0,654.0,-112.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,-1.0,1.0,0.4714045207910317,0.4714045207910317,0,-200/-100
119,2025-12-19,Piotr Szafranek,Krzysztof Kotyl,3,2,Piotr Szafranek,5,2.0,11.0,11.0,1.0,11.0,7.0,9.0,11.0,12.0,10.0,Piotr Szafranek,Krzysztof Kotyl,872.0,738.0,134.0,0.8,0.0,0.0,0.0,0.0,3.0,-4.0,0.4000000000000001,0.0,1,100/200
122,2025-12-20,Mikolaj Lukaszewski,Krzysztof Guminski,0,3,Krzysztof Guminski,3,3.0,11.0,5.0,11.0,6.0,11.0,,,,,Mikolaj Lukaszewski,Krzysztof Guminski,716.0,792.0,-76.0,0.6,0.0,0.0,0.0,0.0,-1.0,0.0,0.48989794855663565,0.0,0,-100/-50
124,2025-12-20,Michal Krzyzanowski,Krzysztof Marcinowski,3,2,Michal Krzyzanowski,5,11.0,13.0,7.0,11.0,11.0,5.0,11.0,4.0,11.0,7.0,Michal Krzyzanowski,Krzysztof Marcinowski,1089.0,860.0,229.0,0.8,0.2,1.0,0.0,1.0,4.0,-1.0,0.4000000000000001,0.4,1,>200
125,2025-12-20,Grzegorz Adamiak,Jan Zandecki,0,3,Jan Zandecki,3,5.0,11.0,11.0,13.0,3.0,11.0,,,,,Grzegorz Adamiak,Jan Zandecki,1151.0,1173.0,-22.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.4714045207910317,0,-50/0
126,2025-12-20,Amirreza Abbasi,Mateusz Golebiowski,1,3,Mateusz Golebiowski,4,8.0,11.0,7.0,11.0,15.0,13.0,9.0,11.0,,,Amirreza Abbasi,Mateusz Golebiowski,1114.0,1248.0,-134.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,-200/-100
128,2025-12-20,Piotr Maruszak,Krzysztof Niemiec,3,0,Piotr Maruszak,3,11.0,8.0,11.0,9.0,11.0,7.0,,,,,Piotr Maruszak,Krzysztof Niemiec,860.0,813.0,47.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.48989794855663565,1,0/50
129,2025-12-20,Piotr Szafranek,Krzysztof Marcinowski,3,1,Piotr Szafranek,4,11.0,6.0,11.0,8.0,7.0,11.0,11.0,7.0,,,Piotr Szafranek,Krzysztof Marcinowski,872.0,860.0,12.0,0.8,0.2,0.0,0.0,0.0,4.0,-2.0,0.4000000000000001,0.4000000000000001,1,0/50
131,2025-12-20,Jacek Przewlocki,Mateusz Trela,0,3,Mateusz Trela,3,7.0,11.0,7.0,11.0,8.0,11.0,,,,,Jacek Przewlocki,Mateusz Trela,767.0,748.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0/50
132,2025-12-20,Karol Strowski,Lukasz Jarocki,3,0,Karol Strowski,3,13.0,11.0,11.0,8.0,13.0,11.0,,,,,Karol Strowski,Lukasz Jarocki,1049.0,1015.0,34.0,0.4,0.0,0.0,0.0,0.0,-1.0,-2.0,0.48989794855663565,0.0,1,0/50
134,2025-12-20,Sebastian Baran,Krzysztof Guminski,1,3,Krzysztof Guminski,4,10.0,12.0,12.0,10.0,8.0,11.0,6.0,11.0,,,Sebastian Baran,Krzysztof Guminski,820.0,792.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0/50
135,2025-12-20,Waclaw Suchecki,Sebastian Baran,2,3,Sebastian Baran,5,11.0,13.0,5.0,11.0,11.0,3.0,11.0,7.0,9.0,11.0,Waclaw Suchecki,Sebastian Baran,733.0,820.0,-87.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0,-100/-50
137,2025-12-20,Tadeusz Piotrowski,Wojciech Gronowski,3,2,Tadeusz Piotrowski,5,11.0,4.0,6.0,11.0,11.0,5.0,10.0,12.0,11.0,4.0,Tadeusz Piotrowski,Wojciech Gronowski,891.0,807.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,1,50/100
139,2025-12-20,Krzysztof Kotyl,Piotr Szafranek,3,2,Krzysztof Kotyl,5,12.0,10.0,4.0,11.0,8.0,11.0,11.0,6.0,11.0,8.0,Krzysztof Kotyl,Piotr Szafranek,738.0,872.0,-134.0,0.0,1.0,0.0,1.0,0.0,-5.0,5.0,0.0,0.0,1,-200/-100
141,2025-12-20,Jan Zandecki,Amirreza Abbasi,3,2,Jan Zandecki,5,1.0,11.0,11.0,7.0,11.0,6.0,9.0,11.0,11.0,9.0,Jan Zandecki,Amirreza Abbasi,1173.0,1114.0,59.0,0.75,0.0,0.0,0.0,0.0,2.0,-1.0,0.4330127018922193,0.0,1,50/100
142,2025-12-20,Adam Linek,Waclaw Suchecki,3,0,Adam Linek,3,11.0,6.0,11.0,9.0,11.0,9.0,,,,,Adam Linek,Waclaw Suchecki,797.0,733.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1,50/100
144,2025-12-20,Grzegorz Adamiak,Amirreza Abbasi,2,3,Amirreza Abbasi,5,10.0,12.0,11.0,8.0,11.0,8.0,9.0,11.0,9.0,11.0,Grzegorz Adamiak,Amirreza Abbasi,1151.0,1114.0,37.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0,0/50
145,2025-12-20,Lukasz Pyda,Aleksander Barton,3,1,Lukasz Pyda,4,11.0,9.0,10.0,12.0,11.0,7.0,11.0,6.0,,,Lukasz Pyda,Aleksander Barton,429.0,472.0,-43.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1,-50/0
147,2025-12-20,Piotr Szafranek,Bartosz Kwodawski,3,1,Piotr Szafranek,4,11.0,7.0,10.0,12.0,11.0,8.0,11.0,3.0,,,Piotr Szafranek,Bartosz Kwodawski,872.0,840.0,32.0,0.8,1.0,0.0,0.0,0.0,-1.0,1.0,0.4,0.0,1,0/50
148,2025-12-20,Krzysztof Guminski,Michal Wojewodka,1,3,Michal Wojewodka,4,11.0,8.0,8.0,11.0,8.0,11.0,10.0,12.0,,,Krzysztof Guminski,Michal Wojewodka,792.0,695.0,97.0,1.0,0.4,0.0,0.0,0.0,2.0,-3.0,0.0,0.48989794855663565,0,50/100
150,2025-12-20,Lukasz Jarocki,Mateusz Golebiowski,0,3,Mateusz Golebiowski,3,4.0,11.0,5.0,11.0,5.0,11.0,,,,,Lukasz Jarocki,Mateusz Golebiowski,1015.0,1248.0,-233.0,0.0,1.0,0.0,0.0,0.0,-3.0,4.0,0.0,0.0,0,<-200
152,2025-12-20,Maciej Makajew,Krzysztof Niemiec,1,3,Krzysztof Niemiec,4,7.0,11.0,11.0,4.0,12.0,14.0,9.0,11.0,,,Maciej Makajew,Krzysztof Niemiec,892.0,813.0,79.0,0.8,0.4,0.0,0.0,0.0,1.0,-1.0,0.4,0.48989794855663565,0,50/100
154,2025-12-20,Karol Strowski,Jan Zandecki,0,3,Jan Zandecki,3,7.0,11.0,3.0,11.0,8.0,11.0,,,,,Karol Strowski,Jan Zandecki,1049.0,1173.0,-124.0,0.6,0.8,0.0,1.0,0.0,1.0,3.0,0.48989794855663565,0.4000000000000001,0,-200/-100
155,2025-12-20,Lukasz Bernacki,Oliver Vincenec,3,1,Lukasz Bernacki,4,11.0,9.0,11.0,6.0,8.0,11.0,11.0,7.0,,,Lukasz Bernacki,Oliver Vincenec,601.0,610.0,-9.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,-50/0
156,2025-12-20,Krzysztof Kotyl,Krzysztof Niemiec,1,3,Krzysztof Niemiec,4,7.0,11.0,4.0,11.0,11.0,9.0,9.0,11.0,,,Krzysztof Kotyl,Krzysztof Niemiec,738.0,813.0,-75.0,0.2,0.6,0.0,0.0,0.0,1.0,1.0,0.4,0.48989794855663565,0,-100/-50
157,2025-12-20,Dariusz Wrobel,Dawid Kotwica,1,3,Dawid Kotwica,4,7.0,11.0,9.0,11.0,11.0,5.0,12.0,14.0,,,Dariusz Wrobel,Dawid Kotwica,751.0,784.0,-33.0,0.0,0.6,0.0,0.0,0.0,0.0,-1.0,0.0,0.48989794855663565,0,-50/0
159,2025-12-20,Jacek Przewlocki,Krzysztof Guminski,2,3,Krzysztof Guminski,5,11.0,9.0,7.0,11.0,11.0,9.0,8.0,11.0,3.0,11.0,Jacek Przewlocki,Krzysztof Guminski,767.0,792.0,-25.0,0.0,0.6666666666666666,0.0,0.0,0.0,-1.0,-1.0,0.0,0.4714045207910317,0,-50/0
160,2025-12-20,Grzegorz Adamiak,Karol Strowski,3,1,Grzegorz Adamiak,4,12.0,10.0,11.0,6.0,6.0,11.0,11.0,9.0,,,Grzegorz Adamiak,Karol Strowski,1151.0,1049.0,102.0,0.0,0.6,0.0,0.0,0.0,-2.0,-1.0,0.0,0.48989794855663565,1,100/200
161,2025-12-20,Lukasz Bernacki,Oliver Vincenec,0,3,Oliver Vincenec,3,3.0,11.0,4.0,11.0,8.0,11.0,,,,,Lukasz Bernacki,Oliver Vincenec,601.0,610.0,-9.0,1.0,0.6666666666666666,1.0,0.0,1.0,2.0,-1.0,0.0,0.4714045207910317,0,-50/0
162,2025-12-20,Michal Krzyzanowski,Piotr Szafranek,3,1,Michal Krzyzanowski,4,11.0,9.0,3.0,11.0,11.0,9.0,11.0,7.0,,,Michal Krzyzanowski,Piotr Szafranek,1089.0,872.0,217.0,1.0,0.8,0.0,0.0,0.0,5.0,1.0,0.0,0.4,1,>200
163,2025-12-20,Mateusz Woskowicz,Wojciech Gronowski,3,1,Mateusz Woskowicz,4,11.0,9.0,9.0,11.0,11.0,4.0,11.0,7.0,,,Mateusz Woskowicz,Wojciech Gronowski,788.0,807.0,-19.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,1,-50/0
164,2025-12-20,Mikolaj Lukaszewski,Sebastian Baran,1,3,Sebastian Baran,4,3.0,11.0,11.0,3.0,2.0,11.0,6.0,11.0,,,Mikolaj Lukaszewski,Sebastian Baran,716.0,820.0,-104.0,0.4,0.5,0.0,0.0,0.0,-2.0,1.0,0.48989794855663565,0.0,0,-200/-100
165,2025-12-20,Lukasz Jarocki,Jan Zandecki,0,3,Jan Zandecki,3,10.0,12.0,13.0,15.0,10.0,12.0,,,,,Lukasz Jarocki,Jan Zandecki,1015.0,1173.0,-158.0,0.0,0.8,0.0,0.0,0.0,-4.0,4.0,0.0,0.4000000000000001,0,-200/-100
167,2025-12-20,Krzysztof Niemiec,Krzysztof Marcinowski,3,1,Krzysztof Niemiec,4,11.0,6.0,7.0,11.0,11.0,8.0,11.0,9.0,,,Krzysztof Niemiec,Krzysztof Marcinowski,813.0,860.0,-47.0,0.6,0.2,1.0,0.0,1.0,2.0,-4.0,0.48989794855663565,0.4000000000000001,1,-50/0
169,2025-12-20,Mateusz Trela,Krzysztof Guminski,3,1,Mateusz Trela,4,15.0,13.0,11.0,5.0,9.0,11.0,11.0,8.0,,,Mateusz Trela,Krzysztof Guminski,748.0,792.0,-44.0,1.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0,0.4330127018922193,1,-50/0
170,2025-12-20,Karol Strowski,Amirreza Abbasi,0,3,Amirreza Abbasi,3,6.0,11.0,10.0,12.0,9.0,11.0,,,,,Karol Strowski,Amirreza Abbasi,1049.0,1114.0,-65.0,0.4,0.3333333333333333,0.0,0.0,0.0,-2.0,1.0,0.48989794855663565,0.4714045207910317,0,-100/-50
171,2025-12-20,Krzysztof Kotyl,Piotr Maruszak,1,3,Piotr Maruszak,4,11.0,7.0,8.0,11.0,9.0,11.0,7.0,11.0,,,Krzysztof Kotyl,Piotr Maruszak,738.0,860.0,-122.0,0.2,1.0,0.0,0.0,0.0,-1.0,1.0,0.4,0.0,0,-200/-100
173,2025-12-20,Andriej Fomin,Michal Machelski,1,3,Michal Machelski,4,8.0,11.0,6.0,11.0,11.0,8.0,5.0,11.0,,,Andriej Fomin,Michal Machelski,555.0,504.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50/100
174,2025-12-20,Piotr Maruszak,Krzysztof Marcinowski,0,3,Krzysztof Marcinowski,3,8.0,11.0,9.0,11.0,10.0,12.0,,,,,Piotr Maruszak,Krzysztof Marcinowski,860.0,860.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-5.0,0.0,0.0,0,-50/0
177,2025-12-20,Jan Zandecki,Mateusz Golebiowski,1,3,Mateusz Golebiowski,4,9.0,11.0,11.0,13.0,11.0,5.0,6.0,11.0,,,Jan Zandecki,Mateusz Golebiowski,1173.0,1248.0,-75.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0,-100/-50
178,2025-12-20,Waclaw Suchecki,Mateusz Trela,0,3,Mateusz Trela,3,8.0,11.0,5.0,11.0,6.0,11.0,,,,,Waclaw Suchecki,Mateusz Trela,733.0,748.0,-15.0,0.0,1.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0,-50/0
179,2025-12-20,Grzegorz Adamiak,Lukasz Jarocki,3,2,Grzegorz Adamiak,5,9.0,11.0,16.0,14.0,16.0,14.0,4.0,11.0,11.0,3.0,Grzegorz Adamiak,Lukasz Jarocki,1151.0,1015.0,136.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,-5.0,0.4714045207910317,0.0,1,100/200
180,2025-12-20,Piotr Maruszak,Michal Krzyzanowski,0,3,Michal Krzyzanowski,3,10.0,12.0,8.0,11.0,5.0,11.0,,,,,Piotr Maruszak,Michal Krzyzanowski,860.0,1089.0,-229.0,0.6666666666666666,1.0,0.0,0.0,0.0,-1.0,6.0,0.4714045207910317,0.0,0,<-200
182,2025-12-20,Bartosz Kwodawski,Mateusz Woskowicz,2,3,Mateusz Woskowicz,5,3.0,11.0,11.0,7.0,11.0,8.0,6.0,11.0,6.0,11.0,Bartosz Kwodawski,Mateusz Woskowicz,840.0,788.0,52.0,0.3333333333333333,0.5,0.0,0.0,0.0,-2.0,1.0,0.4714045207910317,0.0,0,50/100
183,2025-12-20,Jacek Przewlocki,Mikolaj Lukaszewski,3,0,Jacek Przewlocki,3,11.0,6.0,11.0,6.0,11.0,3.0,,,,,Jacek Przewlocki,Mikolaj Lukaszewski,767.0,716.0,51.0,0.0,0.4,0.0,0.0,0.0,-2.0,-3.0,0.0,0.48989794855663565,1,50/100
184,2025-12-20,Karol Strowski,Mateusz Golebiowski,0,3,Mateusz Golebiowski,3,7.0,11.0,9.0,11.0,7.0,11.0,,,,,Karol Strowski,Mateusz Golebiowski,1049.0,1248.0,-199.0,0.2,1.0,0.0,0.0,0.0,-3.0,6.0,0.4000000000000001,0.0,0,-200/-100
188,2025-12-20,Mateusz Trela,Sebastian Baran,0,3,Sebastian Baran,3,6.0,11.0,6.0,11.0,7.0,11.0,,,,,Mateusz Trela,Sebastian Baran,748.0,820.0,-72.0,1.0,0.6666666666666666,0.0,0.0,0.0,3.0,2.0,0.0,0.4714045207910317,0,-100/-50
189,2025-12-20,Lukasz Jarocki,Amirreza Abbasi,3,2,Lukasz Jarocki,5,11.0,9.0,12.0,10.0,12.0,14.0,9.0,11.0,14.0,12.0,Lukasz Jarocki,Amirreza Abbasi,1015.0,1114.0,-99.0,0.0,0.5,0.0,0.0,0.0,-6.0,2.0,0.0,0.5,1,-100/-50
190,2025-12-20,Witold Buczynski,Oliver Vincenec,1,3,Oliver Vincenec,4,14.0,12.0,12.0,14.0,5.0,11.0,6.0,11.0,,,Witold Buczynski,Oliver Vincenec,571.0,610.0,-39.0,0.25,0.75,0.0,0.0,0.0,-3.0,1.0,0.4330127018922193,0.4330127018922193,0,-50/0
191,2025-12-20,Krzysztof Kotyl,Michal Krzyzanowski,0,3,Michal Krzyzanowski,3,3.0,11.0,3.0,11.0,4.0,11.0,,,,,Krzysztof Kotyl,Michal Krzyzanowski,738.0,1089.0,-351.0,0.2,1.0,0.0,0.0,0.0,-2.0,7.0,0.4000000000000001,0.0,0,<-200
192,2025-12-20,Tadeusz Piotrowski,Bartosz Kwodawski,3,1,Tadeusz Piotrowski,4,11.0,6.0,7.0,11.0,11.0,3.0,11.0,7.0,,,Tadeusz Piotrowski,Bartosz Kwodawski,891.0,840.0,51.0,1.0,0.25,0.0,0.0,0.0,2.0,-3.0,0.0,0.4330127018922193,1,50/100
193,2025-12-20,Waclaw Suchecki,Mikolaj Lukaszewski,3,2,Waclaw Suchecki,5,11.0,8.0,9.0,11.0,7.0,11.0,11.0,5.0,11.0,9.0,Waclaw Suchecki,Mikolaj Lukaszewski,733.0,716.0,17.0,0.0,0.2,0.0,0.0,0.0,-3.0,-4.0,0.0,0.4000000000000001,1,0/50
194,2025-12-20,Krzysztof Niemiec,Piotr Szafranek,3,1,Krzysztof Niemiec,4,11.0,9.0,11.0,7.0,8.0,11.0,11.0,5.0,,,Krzysztof Niemiec,Piotr Szafranek,813.0,872.0,-59.0,0.8,0.6,0.0,1.0,0.0,3.0,-1.0,0.4000000000000001,0.48989794855663565,1,-100/-50
196,2025-12-20,Adam Kasperski,Michal Wojewodka,2,3,Michal Wojewodka,5,12.0,10.0,8.0,11.0,14.0,12.0,5.0,11.0,8.0,11.0,Adam Kasperski,Michal Wojewodka,622.0,695.0,-73.0,0.5,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.48989794855663565,0,-100/-50
197,2025-12-20,Witold Buczynski,Lukasz Bernacki,3,2,Witold Buczynski,5,4.0,11.0,6.0,11.0,11.0,9.0,11.0,8.0,11.0,9.0,Witold Buczynski,Lukasz Bernacki,571.0,601.0,-30.0,0.2,0.4,0.0,0.0,0.0,-4.0,-3.0,0.4000000000000001,0.48989794855663565,1,-50/0
198,2025-12-20,Adam Kasperski,Oskar Jadach,1,3,Oskar Jadach,4,11.0,9.0,7.0,11.0,6.0,11.0,2.0,11.0,,,Adam Kasperski,Oskar Jadach,622.0,619.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,-1.0,-1.0,0.4714045207910317,0.0,0,0/50
199,2025-12-20,Grzegorz Sawicki,Krzysztof Juszczyk,1,3,Krzysztof Juszczyk,4,11.0,8.0,4.0,11.0,6.0,11.0,7.0,11.0,,,Grzegorz Sawicki,Krzysztof Juszczyk,514.0,608.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0,-100/-50
201,2025-12-20,Krzysztof Kapik,Krzysztof Marcinowski,2,3,Krzysztof Marcinowski,5,11.0,5.0,9.0,11.0,5.0,11.0,11.0,6.0,7.0,11.0,Krzysztof Kapik,Krzysztof Marcinowski,1029.0,860.0,169.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0,100/200
202,2025-12-20,Adam Linek,Krzysztof Niemiec,3,1,Adam Linek,4,6.0,11.0,12.0,10.0,11.0,9.0,11.0,5.0,,,Adam Linek,Krzysztof Niemiec,797.0,813.0,-16.0,1.0,0.8,0.0,0.0,0.0,1.0,4.0,0.0,0.4000000000000001,1,-50/0
204,2025-12-20,Lukasz Pyda,Michal Machelski,3,2,Lukasz Pyda,5,15.0,17.0,4.0,11.0,11.0,5.0,11.0,8.0,12.0,10.0,Lukasz Pyda,Michal Machelski,429.0,504.0,-75.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,-100/-50
205,2025-12-20,Roman Wiza,Jakub Michalski,3,0,Roman Wiza,3,11.0,7.0,11.0,5.0,11.0,9.0,,,,,Roman Wiza,Jakub Michalski,475.0,549.0,-74.0,0.75,0.0,0.0,0.0,0.0,3.0,0.0,0.4330127018922193,0.0,1,-100/-50
207,2025-12-20,Piotr Szafranek,Waclaw Suchecki,3,1,Piotr Szafranek,4,11.0,4.0,11.0,8.0,9.0,11.0,11.0,6.0,,,Piotr Szafranek,Waclaw Suchecki,872.0,733.0,139.0,0.4,0.25,0.0,0.0,0.0,-2.0,1.0,0.48989794855663565,0.4330127018922193,1,100/200
212,2025-12-20,Bartosz Kwodawski,Krzysztof Niemiec,1,3,Krzysztof Niemiec,4,7.0,11.0,6.0,11.0,12.0,10.0,9.0,11.0,,,Bartosz Kwodawski,Krzysztof Niemiec,840.0,813.0,27.0,0.2,0.8,0.0,0.0,0.0,-4.0,-1.0,0.4000000000000001,0.4,0,0/50
213,2025-12-20,Maciej Makajew,Bartosz Kwodawski,3,2,Maciej Makajew,5,8.0,11.0,11.0,8.0,9.0,11.0,15.0,13.0,11.0,8.0,Maciej Makajew,Bartosz Kwodawski,892.0,840.0,52.0,0.6,0.0,0.0,0.0,0.0,-1.0,-5.0,0.48989794855663565,0.0,1,50/100
215,2025-12-20,Krystian Kolodziej,Szymon Brud,3,0,Krystian Kolodziej,3,12.0,10.0,11.0,6.0,11.0,6.0,,,,,Krystian Kolodziej,Szymon Brud,1125.0,906.0,219.0,0.8,1.0,0.0,0.0,0.0,3.0,1.0,0.4000000000000001,0.0,1,>200
217,2025-12-20,Grzegorz Adamiak,Jan Zandecki,3,2,Grzegorz Adamiak,5,9.0,11.0,11.0,4.0,11.0,7.0,2.0,11.0,11.0,8.0,Grzegorz Adamiak,Jan Zandecki,1151.0,1173.0,-22.0,0.5,0.8,0.0,1.0,0.0,2.0,-1.0,0.5,0.4,1,-50/0
222,2025-12-20,Lukasz Pyda,Aleksander Barton,2,3,Aleksander Barton,5,11.0,8.0,3.0,11.0,5.0,11.0,11.0,7.0,8.0,11.0,Lukasz Pyda,Aleksander Barton,429.0,472.0,-43.0,0.6666666666666666,0.0,1.0,0.0,1.0,2.0,-2.0,0.4714045207910317,0.0,0,-50/0
225,2025-12-20,Grzegorz Sawicki,Michal Oracz,3,1,Grzegorz Sawicki,4,11.0,9.0,7.0,11.0,12.0,10.0,11.0,9.0,,,Grzegorz Sawicki,Michal Oracz,514.0,591.0,-77.0,0.0,0.8,0.0,0.0,0.0,-1.0,4.0,0.0,0.4000000000000001,1,-100/-50
229,2025-12-20,Roman Wiza,Krzysztof Juszczyk,3,0,Roman Wiza,3,11.0,7.0,11.0,8.0,11.0,7.0,,,,,Roman Wiza,Krzysztof Juszczyk,475.0,608.0,-133.0,0.8,0.2,1.0,0.0,1.0,4.0,-1.0,0.4000000000000001,0.4,1,-200/-100
230,2025-12-20,Maciej Makajew,Sebastian Baran,0,3,Sebastian Baran,3,3.0,11.0,9.0,11.0,9.0,11.0,,,,,Maciej Makajew,Sebastian Baran,892.0,820.0,72.0,0.6,0.75,0.0,0.0,0.0,2.0,3.0,0.48989794855663565,0.4330127018922193,0,50/100
231,2025-12-20,Tadeusz Piotrowski,Mateusz Woskowicz,3,1,Tadeusz Piotrowski,4,13.0,11.0,8.0,11.0,11.0,6.0,11.0,5.0,,,Tadeusz Piotrowski,Mateusz Woskowicz,891.0,788.0,103.0,1.0,0.6666666666666666,0.0,0.0,0.0,3.0,2.0,0.0,0.4714045207910317,1,100/200
232,2025-12-20,Pawel Polanski,Aleksander Barton,0,3,Aleksander Barton,3,7.0,11.0,5.0,11.0,2.0,11.0,,,,,Pawel Polanski,Aleksander Barton,653.0,472.0,181.0,0.0,0.3333333333333333,0.0,0.0,0.0,-1.0,1.0,0.0,0.4714045207910317,0,100/200
